file,province,field,value,count,pct
ODB_v3_BC,BC,dataset,Building Rooflines; Critical Infrastructure Facilities (OCP); Address Points,2,0.0002
ODB_v3_BC,BC,dataset,Building Rooflines; City and Neighbourhood Facilities; Address Points,2,0.0002
ODB_v3_BC,BC,dataset,Building Rooflines; Arts and Culture Facilities (OCP),2,0.0002
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Homeless shelter locations,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Community centres,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprints 2015; Libraries,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprints 2015; Heritage sites; Schools,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprints 2015; Heritage sites; Cultural Spaces,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprint; Point of Interest; Building Points,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprint; Point of Interest; Addressing,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprint; Health Facility,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprint; Building Points,2,0.0002
ODB_v3_BC,BC,dataset,Building Footprint; Addressing; Schools,2,0.0002
ODB_v3_BC,BC,dataset,Automatically Extracted Buildings; Grain Elevators in Canada - 2024,2,0.0002
ODB_v3_BC,BC,dataset,2022 Voting Location Building Footprint; Community Halls,2,0.0002
ODB_v3_BC,BC,dataset,Schools; Places of Interest,1,0.0001
ODB_v3_BC,BC,dataset,Prominent Heritage Buildings (OCP); Critical Infrastructure Facilities (OCP); Address Points,1,0.0001
ODB_v3_BC,BC,dataset,Prominent Heritage Buildings (OCP); Critical Infrastructure Facilities (OCP),1,0.0001
ODB_v3_BC,BC,dataset,Prominent Heritage Buildings (OCP); Arts and Culture Facilities (OCP),1,0.0001
ODB_v3_BC,BC,dataset,Major Shopping,1,0.0001
ODB_v3_BC,BC,dataset,City Owned Buildings; Parcel Addresses,1,0.0001
ODB_v3_BC,BC,dataset,City Operational Buildings,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Restaurants; Places of Interest; Addresses,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Restaurants; Heritage Sites,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Places of Interest; Restaurants; Addresses,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Places of Interest; Restaurants,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Places of Interest; Heritage Sites,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Addresses; Restaurants; Places of Interest,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Addresses; Recreation Locations,1,0.0001
ODB_v3_BC,BC,dataset,Buildings; Addresses; Heritage Sites; Restaurants,1,0.0001
ODB_v3_BC,BC,dataset,Building; Arts Culture Education; Address Point; Housing,1,0.0001
ODB_v3_BC,BC,dataset,Building; Address Point; Housing; Public Services,1,0.0001
ODB_v3_BC,BC,dataset,Building Rooflines; Schools; Address Points,1,0.0001
ODB_v3_BC,BC,dataset,Building Rooflines; Critical Infrastructure Facilities (OCP),1,0.0001
ODB_v3_BC,BC,dataset,Building Rooflines; Arts and Culture Facilities (OCP); City and Neighbourhood Facilities,1,0.0001
ODB_v3_BC,BC,dataset,Building Rooflines; Address Points; Critical Infrastructure Facilities (OCP),1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints; Heritage List; Cultural Assets,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints; Fire Station,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints; Facilities - Point,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Libraries; Fire halls,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Heritage sites; Schools,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Fire halls; Heritage sites,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Property addresses; Cultural Spaces; Libraries; Community centres,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Libraries; Property addresses; Cultural Spaces,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Libraries; Property addresses,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Homeless shelter locations; Property addresses; Heritage sites,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Heritage sites; Schools; Property addresses,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Heritage sites; Cultural Spaces; Property addresses,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Heritage sites; Community centres; Cultural Spaces,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Fire halls; Property addresses,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprints 2015; Community centres; Libraries,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprint; Schools,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprint; Point of Interest; Schools; Addressing,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprint; Point of Interest; Addressing; Schools,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprint; Point of Interest; Addressing; Building Points,1,0.0001
ODB_v3_BC,BC,dataset,Building Footprint; Building Points; Addressing,1,0.0001
ODB_v3_BC,BC,dataset,Automatically Extracted Buildings; Facilities - Point,1,0.0001
ODB_v3_BC,BC,dataset,2022 Voting Location Building Footprint; Facilities and Attractions,1,0.0001
ODB_v3_BC,BC,type,..,1154721,88.5792
ODB_v3_BC,BC,type,Residential,61685,4.7319
ODB_v3_BC,BC,type,Single Family Dwelling,20893,1.6027
ODB_v3_BC,BC,type,Single-Family Home,20148,1.5456
ODB_v3_BC,BC,type,Detached Garage,4967,0.381
ODB_v3_BC,BC,type,Outbuilding,4784,0.367
ODB_v3_BC,BC,type,MultiFamily,4391,0.3368
ODB_v3_BC,BC,type,Commercial,3826,0.2935
ODB_v3_BC,BC,type,Structure,3616,0.2774
ODB_v3_BC,BC,type,Mobile Home,3440,0.2639
ODB_v3_BC,BC,type,Residential-Duplex,2215,0.1699
ODB_v3_BC,BC,type,Heritage Building,2207,0.1693
ODB_v3_BC,BC,type,Industrial,2172,0.1666
ODB_v3_BC,BC,type,Miscellaneous,2154,0.1652
ODB_v3_BC,BC,type,Residential-Low Rise,1549,0.1188
ODB_v3_BC,BC,type,Comprehensive Development,1184,0.0908
ODB_v3_BC,BC,type,Shed,837,0.0642
ODB_v3_BC,BC,type,Unknown,728,0.0558
ODB_v3_BC,BC,type,School,658,0.0505
ODB_v3_BC,BC,type,Multi-Family Residential,611,0.0469
ODB_v3_BC,BC,type,Barn,592,0.0454
ODB_v3_BC,BC,type,out,534,0.041
ODB_v3_BC,BC,type,Restaurant,384,0.0295
ODB_v3_BC,BC,type,Rural Residential,366,0.0281
ODB_v3_BC,BC,type,Institutional,289,0.0222
ODB_v3_BC,BC,type,Carport,265,0.0203
ODB_v3_BC,BC,type,Apartment,234,0.018
ODB_v3_BC,BC,type,Storage,199,0.0153
ODB_v3_BC,BC,type,Office,167,0.0128
ODB_v3_BC,BC,type,Storage Tank,165,0.0127
ODB_v3_BC,BC,type,Multiple Use,162,0.0124
ODB_v3_BC,BC,type,Tank,157,0.012
ODB_v3_BC,BC,type,Public Areas,154,0.0118
ODB_v3_BC,BC,type,Park,154,0.0118
ODB_v3_BC,BC,type,Washroom,152,0.0117
ODB_v3_BC,BC,type,Heritage Site,136,0.0104
ODB_v3_BC,BC,type,Community Facility,128,0.0098
ODB_v3_BC,BC,type,Apartment Block,113,0.0087
ODB_v3_BC,BC,type,General,111,0.0085
ODB_v3_BC,BC,type,comm,107,0.0082
ODB_v3_BC,BC,type,Utility,104,0.008
ODB_v3_BC,BC,type,Mixed Use,101,0.0077
ODB_v3_BC,BC,type,Ski,100,0.0077
ODB_v3_BC,BC,type,Residential-High Rise,97,0.0074
ODB_v3_BC,BC,type,Lift Station,93,0.0071
ODB_v3_BC,BC,type,Church,74,0.0057
ODB_v3_BC,BC,type,Shelter,63,0.0048
ODB_v3_BC,BC,type,Museum / Gallery,63,0.0048
ODB_v3_BC,BC,type,Amenity,58,0.0044
ODB_v3_BC,BC,type,Studio/Rehearsal,55,0.0042
ODB_v3_BC,BC,type,Public School,55,0.0042
ODB_v3_BC,BC,type,Multi-Family Dwelling,53,0.0041
ODB_v3_BC,BC,type,Addition,50,0.0038
ODB_v3_BC,BC,type,Place of Worship,47,0.0036
ODB_v3_BC,BC,type,Shopping Centre,45,0.0035
ODB_v3_BC,BC,type,Land Use Contract,42,0.0032
ODB_v3_BC,BC,type,Fire Hall,42,0.0032
ODB_v3_BC,BC,type,Senior,40,0.0031
ODB_v3_BC,BC,type,Fire,38,0.0029
ODB_v3_BC,BC,type,Hotel,37,0.0028
ODB_v3_BC,BC,type,Agricultural,37,0.0028
ODB_v3_BC,BC,type,Independent School,34,0.0026
ODB_v3_BC,BC,type,Other,33,0.0025
ODB_v3_BC,BC,type,Dup / 4plex,31,0.0024
ODB_v3_BC,BC,type,Library,30,0.0023
ODB_v3_BC,BC,type,Garbage and Recycling,29,0.0022
ODB_v3_BC,BC,type,Community Centre,29,0.0022
ODB_v3_BC,BC,type,Community Space,28,0.0021
ODB_v3_BC,BC,type,Farm,26,0.002
ODB_v3_BC,BC,type,Other Recreation,25,0.0019
ODB_v3_BC,BC,type,Community,25,0.0019
ODB_v3_BC,BC,type,Golf,24,0.0018
ODB_v3_BC,BC,type,Education,24,0.0018
ODB_v3_BC,BC,type,Transport,22,0.0017
ODB_v3_BC,BC,type,Theatre / Performance,22,0.0017
ODB_v3_BC,BC,type,Multi-Use,22,0.0017
ODB_v3_BC,BC,type,Grandstand / Stadium,20,0.0015
ODB_v3_BC,BC,type,Cabin,20,0.0015
ODB_v3_BC,BC,type,Medical,19,0.0015
ODB_v3_BC,BC,type,Greenhouse,15,0.0012
ODB_v3_BC,BC,type,Attraction,15,0.0012
ODB_v3_BC,BC,type,Recreation Facility,14,0.0011
ODB_v3_BC,BC,type,Recreation Centre,14,0.0011
ODB_v3_BC,BC,type,Hospital,13,0.001
ODB_v3_BC,BC,type,Community Hall/Centre,13,0.001
ODB_v3_BC,BC,type,Cafe / Restaurant / Bar,13,0.001
ODB_v3_BC,BC,type,Arena,13,0.001
ODB_v3_BC,BC,type,Shop,12,0.0009
ODB_v3_BC,BC,type,Gallery,12,0.0009
ODB_v3_BC,BC,type,Train Station,11,0.0008
ODB_v3_BC,BC,type,Multi-Use (Commercial / Low Rise Residential),11,0.0008
ODB_v3_BC,BC,type,Administrative,11,0.0008
ODB_v3_BC,BC,type,Municipal,10,0.0008
ODB_v3_BC,BC,type,Low Rise Residential,10,0.0008
ODB_v3_BC,BC,type,Swimming Pool,9,0.0007
ODB_v3_BC,BC,type,Recreation,9,0.0007
ODB_v3_BC,BC,type,RCMP,9,0.0007
ODB_v3_BC,BC,type,Fire Station,9,0.0007
ODB_v3_BC,BC,type,Booster Station,9,0.0007
ODB_v3_BC,BC,type,Apartment (Low Rise),9,0.0007
ODB_v3_BC,BC,type,Studio,8,0.0006
ODB_v3_BC,BC,type,Low Rise Apartment,8,0.0006
ODB_v3_BC,BC,type,Storage Shed,7,0.0005
ODB_v3_BC,BC,type,Recreation and Community Centre,7,0.0005
ODB_v3_BC,BC,type,Operations,7,0.0005
ODB_v3_BC,BC,type,Elementary School,7,0.0005
ODB_v3_BC,BC,type,Duplex,7,0.0005
ODB_v3_BC,BC,type,Accessory,7,0.0005
ODB_v3_BC,BC,type,Parkade,6,0.0005
ODB_v3_BC,BC,type,Operations Centre,6,0.0005
ODB_v3_BC,BC,type,High Rise Residential,6,0.0005
ODB_v3_BC,BC,type,MusicDance,5,0.0004
ODB_v3_BC,BC,type,Municipal Hall,5,0.0004
ODB_v3_BC,BC,type,INTAKE,5,0.0004
ODB_v3_BC,BC,type,Golf Course,5,0.0004
ODB_v3_BC,BC,type,Facility,5,0.0004
ODB_v3_BC,BC,type,StrongStart BC,4,0.0003
ODB_v3_BC,BC,type,Single-Family Detached Home,4,0.0003
ODB_v3_BC,BC,type,Shopping,4,0.0003
ODB_v3_BC,BC,type,Police Station,4,0.0003
ODB_v3_BC,BC,type,Performance Space - Indoor Venue,4,0.0003
ODB_v3_BC,BC,type,Organization,4,0.0003
ODB_v3_BC,BC,type,Museum,4,0.0003
ODB_v3_BC,BC,type,Multi-Use (Commercial / Multi-Family),4,0.0003
ODB_v3_BC,BC,type,High Rise Apartment,4,0.0003
ODB_v3_BC,BC,type,Civic,4,0.0003
ODB_v3_BC,BC,type,Water Reservoir,3,0.0002
ODB_v3_BC,BC,type,Services,3,0.0002
ODB_v3_BC,BC,type,Seniors Centre,3,0.0002
ODB_v3_BC,BC,type,RAMP,3,0.0002
ODB_v3_BC,BC,type,Pump House,3,0.0002
ODB_v3_BC,BC,type,Police,3,0.0002
ODB_v3_BC,BC,type,Movie Theatre,3,0.0002
ODB_v3_BC,BC,type,Library / Museum / Theatre,3,0.0002
ODB_v3_BC,BC,type,Floating Dock,3,0.0002
ODB_v3_BC,BC,type,Fire Department,3,0.0002
ODB_v3_BC,BC,type,Doctors Office,3,0.0002
ODB_v3_BC,BC,type,Concession,3,0.0002
ODB_v3_BC,BC,type,Arts,3,0.0002
ODB_v3_BC,BC,type,Art Centre,3,0.0002
ODB_v3_BC,BC,type,Youth Centre,2,0.0002
ODB_v3_BC,BC,type,Workshop,2,0.0002
ODB_v3_BC,BC,type,Stables,2,0.0002
ODB_v3_BC,BC,type,Secondary School,2,0.0002
ODB_v3_BC,BC,type,Recycling,2,0.0002
ODB_v3_BC,BC,type,Pool,2,0.0002
ODB_v3_BC,BC,type,Pier,2,0.0002
ODB_v3_BC,BC,type,Multi-Use (Commercial / High Rise Residential),2,0.0002
ODB_v3_BC,BC,type,Mid Rise Apartment,2,0.0002
ODB_v3_BC,BC,type,Justice,2,0.0002
ODB_v3_BC,BC,type,Information Centre,2,0.0002
ODB_v3_BC,BC,type,Independent,2,0.0002
ODB_v3_BC,BC,type,Grain Elevator,2,0.0002
ODB_v3_BC,BC,type,Dock Ramp,2,0.0002
ODB_v3_BC,BC,type,CulturalIndustries,2,0.0002
ODB_v3_BC,BC,type,Community Hall,2,0.0002
ODB_v3_BC,BC,type,Community Access Station,2,0.0002
ODB_v3_BC,BC,type,Childcare,2,0.0002
ODB_v3_BC,BC,type,Change Room,2,0.0002
ODB_v3_BC,BC,type,Cemetery,2,0.0002
ODB_v3_BC,BC,type,Apartment (High Rise),2,0.0002
ODB_v3_BC,BC,type,Walk-In Clinic,1,0.0001
ODB_v3_BC,BC,type,Synagogue,1,0.0001
ODB_v3_BC,BC,type,Stadium,1,0.0001
ODB_v3_BC,BC,type,Religious,1,0.0001
ODB_v3_BC,BC,type,Recycling Depot,1,0.0001
ODB_v3_BC,BC,type,Post Office,1,0.0001
ODB_v3_BC,BC,type,Performance Space - Outdoor Venue,1,0.0001
ODB_v3_BC,BC,type,Parks Canada offices//Bureaux de Parcs Canada,1,0.0001
ODB_v3_BC,BC,type,Multi-Use (Commercial / Townhouse Residential),1,0.0001
ODB_v3_BC,BC,type,Multi-Use (Commercial / Mid Rise Residential),1,0.0001
ODB_v3_BC,BC,type,Mosque,1,0.0001
ODB_v3_BC,BC,type,Medical Testing / ISenses / Immunization,1,0.0001
ODB_v3_BC,BC,type,Major Shopping,1,0.0001
ODB_v3_BC,BC,type,Lighthouse property//Propriété du phare,1,0.0001
ODB_v3_BC,BC,type,Legislative,1,0.0001
ODB_v3_BC,BC,type,LEASE,1,0.0001
ODB_v3_BC,BC,type,Hatchery,1,0.0001
ODB_v3_BC,BC,type,Hanger,1,0.0001
ODB_v3_BC,BC,type,Hall,1,0.0001
ODB_v3_BC,BC,type,Government Heritage Building,1,0.0001
ODB_v3_BC,BC,type,Detached Suite,1,0.0001
ODB_v3_BC,BC,type,Correctional Facility,1,0.0001
ODB_v3_BC,BC,type,Commercial - Mid Rise,1,0.0001
ODB_v3_BC,BC,type,City Hall,1,0.0001
ODB_v3_BC,BC,type,Animal Shelter,1,0.0001
ODB_v3_BC,BC,prov_terr,BC,1303603,100.0
ODB_v3_MB,MB,source,Government of Canada,656775,100.0
ODB_v3_MB,MB,dataset,Automatically Extracted Buildings,656725,99.9924
ODB_v3_MB,MB,dataset,Automatically Extracted Buildings; Grain Elevators in Canada - 2024,32,0.0049
ODB_v3_MB,MB,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,13,0.002
ODB_v3_MB,MB,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",3,0.0005
ODB_v3_MB,MB,dataset,Automatically Extracted Buildings; National Railway Network - NRWN - GeoBase Series,2,0.0003
ODB_v3_MB,MB,type,..,656743,99.9951
ODB_v3_MB,MB,type,Grain Elevator,32,0.0049
ODB_v3_MB,MB,prov_terr,MB,656775,100.0
ODB_v3_NB,NB,source,Government of New Brunswick,567624,85.7662
ODB_v3_NB,NB,source,City of Moncton,40487,6.1175
ODB_v3_NB,NB,source,City of Fredericton,24799,3.7471
ODB_v3_NB,NB,source,City of Saint John,15119,2.2844
ODB_v3_NB,NB,source,Edmundston,11658,1.7615
ODB_v3_NB,NB,source,Government of Canada,2136,0.3227
ODB_v3_NB,NB,source,Government of Nova Scotia,3,0.0005
ODB_v3_NB,NB,source,Government of Québec,1,0.0002
ODB_v3_NB,NB,dataset,Buildings,489996,74.0369
ODB_v3_NB,NB,dataset,Buildings; Address New Brunswick: Civic Address Database,79100,11.9518
ODB_v3_NB,NB,dataset,Buildings; Address,38660,5.8414
ODB_v3_NB,NB,dataset,Buildings Footprints,15406,2.3278
ODB_v3_NB,NB,dataset,Cadre bati / Building footprints,11658,1.7615
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses,10057,1.5196
ODB_v3_NB,NB,dataset,Buildings Footprints; Civic Address,9379,1.4171
ODB_v3_NB,NB,dataset,Building Footprints,4851,0.733
ODB_v3_NB,NB,dataset,Automatically Extracted Buildings,2114,0.3194
ODB_v3_NB,NB,dataset,Buildings; Public Schools,170,0.0257
ODB_v3_NB,NB,dataset,Building Footprints; Places of Worship,30,0.0045
ODB_v3_NB,NB,dataset,Buildings; Senior Care Facilities; Address,29,0.0044
ODB_v3_NB,NB,dataset,Buildings; Address; Senior Care Facilities,26,0.0039
ODB_v3_NB,NB,dataset,Buildings; Address; Grocery Stores,21,0.0032
ODB_v3_NB,NB,dataset,Buildings; Public Schools; Address New Brunswick: Civic Address Database,20,0.003
ODB_v3_NB,NB,dataset,Buildings; Address New Brunswick: Civic Address Database; Public Schools,18,0.0027
ODB_v3_NB,NB,dataset,Building Footprints; Places of Worship; Civic Addresses,17,0.0026
ODB_v3_NB,NB,dataset,Buildings; Address; Pharmacies,14,0.0021
ODB_v3_NB,NB,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,14,0.0021
ODB_v3_NB,NB,dataset,Building Footprints; Schools,12,0.0018
ODB_v3_NB,NB,dataset,Building Footprints; Adult Residential Facilities; Civic Addresses,12,0.0018
ODB_v3_NB,NB,dataset,Buildings; Pharmacies; Address,10,0.0015
ODB_v3_NB,NB,dataset,Buildings; Schools,9,0.0014
ODB_v3_NB,NB,dataset,Buildings; Address; Schools,9,0.0014
ODB_v3_NB,NB,dataset,Buildings Footprints; GymsFieldHouse,9,0.0014
ODB_v3_NB,NB,dataset,Buildings; Pharmacies,8,0.0012
ODB_v3_NB,NB,dataset,Building Footprints; Schools; Civic Addresses,7,0.0011
ODB_v3_NB,NB,dataset,Building Footprints; Community Centres; Civic Addresses,7,0.0011
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Places of Worship,7,0.0011
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Adult Residential Facilities,7,0.0011
ODB_v3_NB,NB,dataset,Buildings; Schools; Address,6,0.0009
ODB_v3_NB,NB,dataset,Building Footprints; Nursing Homes; Civic Addresses,6,0.0009
ODB_v3_NB,NB,dataset,Building Footprints; Financial Institutions; Civic Addresses,6,0.0009
ODB_v3_NB,NB,dataset,Building Footprints; Adult Residential Facilities,6,0.0009
ODB_v3_NB,NB,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",6,0.0009
ODB_v3_NB,NB,dataset,Buildings; Grocery Stores; Address,5,0.0008
ODB_v3_NB,NB,dataset,Building Footprints; Grocery Stores; Civic Addresses,5,0.0008
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Grocery Stores,5,0.0008
ODB_v3_NB,NB,dataset,Building Footprints; Community Centres,4,0.0006
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Theatres,4,0.0006
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Financial Institutions,4,0.0006
ODB_v3_NB,NB,dataset,Building Footprints; City Facilities,4,0.0006
ODB_v3_NB,NB,dataset,Nova Scotia Topographic DataBase - Buildings (Poly Layer),3,0.0005
ODB_v3_NB,NB,dataset,Buildings; Grocery Stores,3,0.0005
ODB_v3_NB,NB,dataset,Buildings Footprints; FrederictonFireStations,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Nursing Homes,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Museums,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Grocery Stores,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Fire Stations; Civic Addresses,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Financial Institutions,3,0.0005
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Nursing Homes,3,0.0005
ODB_v3_NB,NB,dataset,Buildings; Address; Grocery Stores; Pharmacies,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Theatres; Civic Addresses,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Shopping Centres; Civic Addresses,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Shopping Centres,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Lighthouses,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Fire Stations,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Museums,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Grocery Stores; Shopping Centres,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Community Centres,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Arenas; Civic Addresses,2,0.0003
ODB_v3_NB,NB,dataset,Building Footprints; Arenas,2,0.0003
ODB_v3_NB,NB,dataset,Référentiel québécois sur les bâtiments,1,0.0002
ODB_v3_NB,NB,dataset,Buildings; Senior Care Facilities,1,0.0002
ODB_v3_NB,NB,dataset,Buildings; Pharmacies; Schools,1,0.0002
ODB_v3_NB,NB,dataset,Buildings; Pharmacies; Grocery Stores,1,0.0002
ODB_v3_NB,NB,dataset,Buildings; Grocery Stores; Pharmacies; Address,1,0.0002
ODB_v3_NB,NB,dataset,Buildings; Grocery Stores; Pharmacies,1,0.0002
ODB_v3_NB,NB,dataset,Buildings Footprints; Police Offices / Postes de police; Civic Address,1,0.0002
ODB_v3_NB,NB,dataset,Buildings Footprints; FrederictonFireStations; Civic Address,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Shopping Centres; Financial Institutions,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Psychiatric Treatment Facilities,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Police Stations; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Places of Worship; Nursing Homes; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Places of Worship; Community Centres,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Museums; Places of Worship; Civic Addresses; Adult Residential Facilities,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Museums; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Medical Clinics,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Libraries; Schools; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Libraries,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Hospice Care Facilities; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Courthouse; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Convents,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Community Centres; Schools; Civic Addresses,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Community Centres; Schools,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Community Centres; Civic Addresses; Schools,1,0.0002
ODB_v3_NB,NB,dataset,Building Footprints; Civic Addresses; Theatres; Grocery Stores,1,0.0002
